SampleID,SourceID,ProjectID,LGC
363071,asd,bn,FALSE
363072,asd,bn,FALSE
363073,asd,bn,FALSE
363074,asd,bn,FALSE
363075,asd,bn,FALSE
363077,asd,bn,FALSE
363078,asd,bn,FALSE
363079,asd,bn,FALSE
363080,asd,bn,FALSE
363081,asd,bn,FALSE
363082,asd,bn,FALSE
363083,asd,bn,FALSE
363084,asd,bn,FALSE
363085,asd,bn,FALSE
363086,asd,bn,FALSE
363087,asd,bn,FALSE
363088,asd,bn,FALSE
363089,asd,bn,FALSE
363090,asd,bn,FALSE
363091,asd,bn,FALSE
363093,asd,bn,FALSE
363094,asd,bn,FALSE
363095,asd,bn,FALSE
363096,asd,bn,FALSE
363097,asd,bn,FALSE
363098,asd,bn,FALSE
363099,asd,bn,FALSE
363100,asd,bn,FALSE
363101,asd,bn,FALSE
363102,asd,bn,FALSE
363103,asd,bn,FALSE
363104,asd,bn,FALSE
363105,asd,bn,FALSE
363106,asd,bn,FALSE
363107,asd,bn,FALSE
363108,asd,bn,FALSE
363109,asd,bn,FALSE
363110,asd,bn,FALSE
363111,asd,bn,FALSE
363112,asd,bn,FALSE
363113,asd,bn,FALSE
363115,asd,bn,FALSE
363116,asd,bn,FALSE
363117,asd,bn,FALSE
363118,asd,bn,FALSE
363119,asd,bn,FALSE
363120,asd,bn,FALSE
363121,asd,bn,FALSE
363122,asd,bn,FALSE
363123,asd,bn,FALSE
363124,asd,bn,FALSE
363125,asd,bn,FALSE
363126,asd,bn,FALSE
363127,asd,bn,FALSE
363128,asd,bn,FALSE
363129,asd,bn,FALSE
363130,asd,bn,FALSE
363132,asd,bn,FALSE
363133,asd,bn,FALSE
363134,asd,bn,FALSE
363135,asd,bn,FALSE
363136,asd,bn,FALSE
363137,asd,bn,FALSE
363138,asd,bn,FALSE
363139,asd,bn,FALSE
363140,asd,bn,FALSE
363141,asd,bn,FALSE
363143,asd,bn,FALSE
363144,asd,bn,FALSE
363145,asd,bn,FALSE
363146,asd,bn,FALSE
363147,asd,bn,FALSE
363148,asd,bn,FALSE
363149,asd,bn,FALSE
363150,asd,bn,FALSE
363151,asd,bn,FALSE
363152,asd,bn,FALSE
363153,asd,bn,FALSE
363154,asd,bn,FALSE
363155,asd,bn,FALSE
363156,asd,bn,FALSE
363157,asd,bn,FALSE
363158,asd,bn,FALSE
363159,asd,bn,FALSE
363160,asd,bn,FALSE
363161,asd,bn,FALSE
363162,asd,bn,FALSE
363163,asd,bn,FALSE
363165,asd,bn,FALSE
363166,asd,bn,FALSE
363167,asd,bn,FALSE
363168,asd,bn,FALSE
363169,asd,bn,FALSE
363170,asd,bn,FALSE
363171,asd,bn,FALSE
363172,asd,bn,FALSE
363173,asd,bn,FALSE
363174,asd,bn,FALSE
363175,asd,bn,FALSE
363176,asd,bn,FALSE
363177,asd,bn,FALSE
363178,asd,bn,FALSE
363179,asd,bn,FALSE
363180,asd,bn,FALSE
363181,asd,bn,FALSE
363183,asd,bn,FALSE
363184,asd,bn,FALSE
363185,asd,bn,FALSE
363186,asd,bn,FALSE
363187,asd,bn,FALSE
363188,asd,bn,FALSE
363189,asd,bn,FALSE
363190,asd,bn,FALSE
363191,asd,bn,FALSE
363192,asd,bn,FALSE
363193,asd,bn,FALSE
363194,asd,bn,FALSE
363195,asd,bn,FALSE
363197,asd,bn,FALSE
363198,asd,bn,FALSE
363199,asd,bn,FALSE
363200,asd,bn,FALSE
363201,asd,bn,FALSE
363202,asd,bn,FALSE
363203,asd,bn,FALSE
363204,asd,bn,FALSE
363205,asd,bn,FALSE
363206,asd,bn,FALSE
363207,asd,bn,FALSE
363208,asd,bn,FALSE
363209,asd,bn,FALSE
363210,asd,bn,FALSE
363211,asd,bn,FALSE
363212,asd,bn,FALSE
363213,asd,bn,FALSE
363214,asd,bn,FALSE
363215,asd,bn,FALSE
363216,asd,bn,FALSE
363217,asd,bn,FALSE
363218,asd,bn,FALSE
363219,asd,bn,FALSE
363220,asd,bn,FALSE
363221,asd,bn,FALSE
363223,asd,bn,FALSE
363224,asd,bn,FALSE
363225,asd,bn,FALSE
363226,asd,bn,FALSE
363227,asd,bn,FALSE
363228,asd,bn,FALSE
363229,asd,bn,FALSE
363230,asd,bn,FALSE
363231,asd,bn,FALSE
363232,asd,bn,FALSE
363233,asd,bn,FALSE
363234,asd,bn,FALSE
363236,asd,bn,FALSE
363237,asd,bn,FALSE
363238,asd,bn,FALSE
363239,asd,bn,FALSE
363240,asd,bn,FALSE
363241,asd,bn,FALSE
363242,asd,bn,FALSE
363243,asd,bn,FALSE
363244,asd,bn,FALSE
363245,asd,bn,FALSE
363246,asd,bn,FALSE
363248,asd,bn,FALSE
363249,asd,bn,FALSE
363250,asd,bn,FALSE
363251,asd,bn,FALSE
363252,asd,bn,FALSE
363253,asd,bn,FALSE
363254,asd,bn,FALSE
363255,asd,bn,FALSE
363256,asd,bn,FALSE
363257,asd,bn,FALSE
363258,asd,bn,FALSE
363259,asd,bn,FALSE
363260,asd,bn,FALSE
363261,asd,bn,FALSE
363262,asd,bn,FALSE
363263,asd,bn,FALSE
363264,asd,bn,FALSE
363265,asd,bn,FALSE
363267,asd,bn,FALSE
363268,asd,bn,FALSE
363269,asd,bn,FALSE
363270,asd,bn,FALSE
363271,asd,bn,FALSE
363272,asd,bn,FALSE
363273,asd,bn,FALSE
363274,asd,bn,FALSE
363275,asd,bn,FALSE
363276,asd,bn,FALSE
363277,asd,bn,FALSE
363278,asd,bn,FALSE
363279,asd,bn,FALSE
363280,asd,bn,FALSE
363282,asd,bn,FALSE
363283,asd,bn,FALSE
363284,asd,bn,FALSE
363285,asd,bn,FALSE
363286,asd,bn,FALSE
363287,asd,bn,FALSE
363288,asd,bn,FALSE
363289,asd,bn,FALSE
363290,asd,bn,FALSE
363291,asd,bn,FALSE
363292,asd,bn,FALSE
363293,asd,bn,FALSE
363294,asd,bn,FALSE
363295,asd,bn,FALSE
363296,asd,bn,FALSE
363297,asd,bn,FALSE
363299,asd,bn,FALSE
363300,asd,bn,FALSE
363301,asd,bn,FALSE
363302,asd,bn,FALSE
363303,asd,bn,FALSE
363304,asd,bn,FALSE
363305,asd,bn,FALSE
363306,asd,bn,FALSE
363307,asd,bn,FALSE
363308,asd,bn,FALSE
363309,asd,bn,FALSE
363310,asd,bn,FALSE
363311,asd,bn,FALSE
363312,asd,bn,FALSE
363313,asd,bn,FALSE
363314,asd,bn,FALSE
363315,asd,bn,FALSE
363316,asd,bn,FALSE
363317,asd,bn,FALSE
363318,asd,bn,FALSE
363319,asd,bn,FALSE
363320,asd,bn,FALSE
363321,asd,bn,FALSE
363322,asd,bn,FALSE
363323,asd,bn,FALSE
363324,asd,bn,FALSE
363325,asd,bn,FALSE
363326,asd,bn,FALSE
363327,asd,bn,FALSE
363328,asd,bn,FALSE
363329,asd,bn,FALSE
363330,asd,bn,FALSE
363331,asd,bn,FALSE
363332,asd,bn,FALSE
363333,asd,bn,FALSE
363335,asd,bn,FALSE
363336,asd,bn,FALSE
363337,asd,bn,FALSE
363338,asd,bn,FALSE
363339,asd,bn,FALSE
363340,asd,bn,FALSE
363341,asd,bn,FALSE
363342,asd,bn,FALSE
363343,asd,bn,FALSE
363344,asd,bn,FALSE
363345,asd,bn,FALSE
363347,asd,bn,FALSE
363349,asd,bn,FALSE
363350,asd,bn,FALSE
363351,asd,bn,FALSE
363352,asd,bn,FALSE
363353,asd,bn,FALSE
363354,asd,bn,FALSE
363355,asd,bn,FALSE
363356,asd,bn,FALSE
363357,asd,bn,FALSE
363358,asd,bn,FALSE
363359,asd,bn,FALSE
363360,asd,bn,FALSE
363361,asd,bn,FALSE
363362,asd,bn,FALSE
363363,asd,bn,FALSE
363364,asd,bn,FALSE
363365,asd,bn,FALSE
363367,asd,bn,FALSE
363368,asd,bn,FALSE
363369,asd,bn,FALSE
363370,asd,bn,FALSE
363371,asd,bn,FALSE
363372,asd,bn,FALSE
363373,asd,bn,FALSE
363374,asd,bn,FALSE
363375,asd,bn,FALSE
363376,asd,bn,FALSE
363377,asd,bn,FALSE
363378,asd,bn,FALSE
363379,asd,bn,FALSE
363381,asd,bn,FALSE
363382,asd,bn,FALSE
363383,asd,bn,FALSE
363384,asd,bn,FALSE
363385,asd,bn,FALSE
363386,asd,bn,FALSE
363387,asd,bn,FALSE
363388,asd,bn,FALSE
363389,asd,bn,FALSE
363390,asd,bn,FALSE
363391,asd,bn,FALSE
363392,asd,bn,FALSE
363393,asd,bn,FALSE
363395,asd,bn,FALSE
363396,asd,bn,FALSE
363397,asd,bn,FALSE
363398,asd,bn,FALSE
363399,asd,bn,FALSE
363400,asd,bn,FALSE
363401,asd,bn,FALSE
363402,asd,bn,FALSE
363403,asd,bn,FALSE
363404,asd,bn,FALSE
363405,asd,bn,FALSE
363406,asd,bn,FALSE
363407,asd,bn,FALSE
363408,asd,bn,FALSE
363409,asd,bn,FALSE
363410,asd,bn,FALSE
363411,asd,bn,FALSE
363412,asd,bn,FALSE
363413,asd,bn,FALSE
363414,asd,bn,FALSE
363418,asd,bn,FALSE
363419,asd,bn,FALSE
363420,asd,bn,FALSE
363421,asd,bn,FALSE
363422,asd,bn,FALSE
363423,asd,bn,FALSE
363424,asd,bn,FALSE
363425,asd,bn,FALSE
363426,asd,bn,FALSE
363427,asd,bn,FALSE
363428,asd,bn,FALSE
363429,asd,bn,FALSE
363430,asd,bn,FALSE
363431,asd,bn,FALSE
363432,asd,bn,FALSE
363433,asd,bn,FALSE
363435,asd,bn,FALSE
363436,asd,bn,FALSE
363437,asd,bn,FALSE
363438,asd,bn,FALSE
363439,asd,bn,FALSE
363440,asd,bn,FALSE
363442,asd,bn,FALSE
363443,asd,bn,FALSE
363444,asd,bn,FALSE
363445,asd,bn,FALSE
363446,asd,bn,FALSE
363447,asd,bn,FALSE
363448,asd,bn,FALSE
363449,asd,bn,FALSE
363451,asd,bn,FALSE
363452,asd,bn,FALSE
363453,asd,bn,FALSE
363454,asd,bn,FALSE
363455,asd,bn,FALSE
363456,asd,bn,FALSE
363457,asd,bn,FALSE
363458,asd,bn,FALSE
363459,asd,bn,FALSE
363460,asd,bn,FALSE
363461,asd,bn,FALSE
363462,asd,bn,FALSE
363463,asd,bn,FALSE
363464,asd,bn,FALSE
363465,asd,bn,FALSE
363466,asd,bn,FALSE
363468,asd,bn,FALSE
363469,asd,bn,FALSE
363470,asd,bn,FALSE
363471,asd,bn,FALSE
363472,asd,bn,FALSE
363473,asd,bn,FALSE
363474,asd,bn,FALSE
363475,asd,bn,FALSE
363476,asd,bn,FALSE
363477,asd,bn,FALSE
363478,asd,bn,FALSE
363479,asd,bn,FALSE
363481,asd,bn,FALSE
363482,asd,bn,FALSE
363483,asd,bn,FALSE
363484,asd,bn,FALSE
363485,asd,bn,FALSE
363486,asd,bn,FALSE
363487,asd,bn,FALSE
363488,asd,bn,FALSE
363489,asd,bn,FALSE
363490,asd,bn,FALSE
363491,asd,bn,FALSE
363492,asd,bn,FALSE
363493,asd,bn,FALSE
363494,asd,bn,FALSE
363495,asd,bn,FALSE
363497,asd,bn,FALSE
363498,asd,bn,FALSE
363499,asd,bn,FALSE
363500,asd,bn,FALSE
363501,asd,bn,FALSE
363502,asd,bn,FALSE
363503,asd,bn,FALSE
363504,asd,bn,FALSE
363505,asd,bn,FALSE
363506,asd,bn,FALSE
363507,asd,bn,FALSE
363508,asd,bn,FALSE
363509,asd,bn,FALSE
363510,asd,bn,FALSE
363511,asd,bn,FALSE
363512,asd,bn,FALSE
363513,asd,bn,FALSE
363514,asd,bn,FALSE
363516,asd,bn,FALSE
363517,asd,bn,FALSE
363518,asd,bn,FALSE
363519,asd,bn,FALSE
363520,asd,bn,FALSE
363521,asd,bn,FALSE
363522,asd,bn,FALSE
363523,asd,bn,FALSE
363524,asd,bn,FALSE
363525,asd,bn,FALSE
363526,asd,bn,FALSE
363527,asd,bn,FALSE
363528,asd,bn,FALSE
363529,asd,bn,FALSE
363530,asd,bn,FALSE
363531,asd,bn,FALSE
363532,asd,bn,FALSE
363533,asd,bn,FALSE
363535,asd,bn,FALSE
363536,asd,bn,FALSE
363537,asd,bn,FALSE
363538,asd,bn,FALSE
363539,asd,bn,FALSE
363540,asd,bn,FALSE
363541,asd,bn,FALSE
363542,asd,bn,FALSE
363543,asd,bn,FALSE
363544,asd,bn,FALSE
363545,asd,bn,FALSE
363546,asd,bn,FALSE
363547,asd,bn,FALSE
363549,asd,bn,FALSE
363550,asd,bn,FALSE
363551,asd,bn,FALSE
363552,asd,bn,FALSE
363553,asd,bn,FALSE
363555,asd,bn,FALSE
363556,asd,bn,FALSE
363557,asd,bn,FALSE
363558,asd,bn,FALSE
363559,asd,bn,FALSE
363560,asd,bn,FALSE
363561,asd,bn,FALSE
363562,asd,bn,FALSE
363563,asd,bn,FALSE
363564,asd,bn,FALSE
363565,asd,bn,FALSE
363566,asd,bn,FALSE
363567,asd,bn,FALSE
363568,asd,bn,FALSE
363569,asd,bn,FALSE
363570,asd,bn,FALSE
363572,asd,bn,FALSE
363573,asd,bn,FALSE
363574,asd,bn,FALSE
363575,asd,bn,FALSE
363576,asd,bn,FALSE
363577,asd,bn,FALSE
363578,asd,bn,FALSE
363579,asd,bn,FALSE
363580,asd,bn,FALSE
363582,asd,bn,FALSE
363583,asd,bn,FALSE
363584,asd,bn,FALSE
363585,asd,bn,FALSE
363586,asd,bn,FALSE
363587,asd,bn,FALSE
363588,asd,bn,FALSE
363589,asd,bn,FALSE
363590,asd,bn,FALSE
363591,asd,bn,FALSE
363592,asd,bn,FALSE
363593,asd,bn,FALSE
363594,asd,bn,FALSE
363596,asd,bn,FALSE
363598,asd,bn,FALSE
363599,asd,bn,FALSE
363600,asd,bn,FALSE
363601,asd,bn,FALSE
363602,asd,bn,FALSE
363603,asd,bn,FALSE
363604,asd,bn,FALSE
363605,asd,bn,FALSE
363606,asd,bn,FALSE
363607,asd,bn,FALSE
363608,asd,bn,FALSE
363609,asd,bn,FALSE
363610,asd,bn,FALSE
363611,asd,bn,FALSE
363613,asd,bn,FALSE
363614,asd,bn,FALSE
363615,asd,bn,FALSE
363616,asd,bn,FALSE
363617,asd,bn,FALSE
363618,asd,bn,FALSE
363619,asd,bn,FALSE
363620,asd,bn,FALSE
363621,asd,bn,FALSE
363622,asd,bn,FALSE
363623,asd,bn,FALSE
363624,asd,bn,FALSE
363625,asd,bn,FALSE
363626,asd,bn,FALSE
363627,asd,bn,FALSE
363628,asd,bn,FALSE
363629,asd,bn,FALSE
363630,asd,bn,FALSE
363632,asd,bn,FALSE
363633,asd,bn,FALSE
363634,asd,bn,FALSE
363635,asd,bn,FALSE
363636,asd,bn,FALSE
363637,asd,bn,FALSE
363638,asd,bn,FALSE
363639,asd,bn,FALSE
363640,asd,bn,FALSE
363641,asd,bn,FALSE
363642,asd,bn,FALSE
363643,asd,bn,FALSE
363644,asd,bn,FALSE
363645,asd,bn,FALSE
363647,asd,bn,FALSE
363649,asd,bn,FALSE
363650,asd,bn,FALSE
363651,asd,bn,FALSE
363652,asd,bn,FALSE
363653,asd,bn,FALSE
363654,asd,bn,FALSE
363655,asd,bn,FALSE
363656,asd,bn,FALSE
363657,asd,bn,FALSE
363658,asd,bn,FALSE
363659,asd,bn,FALSE
363660,asd,bn,FALSE
363661,asd,bn,FALSE
363662,asd,bn,FALSE
363664,asd,bn,FALSE
363665,asd,bn,FALSE
363666,asd,bn,FALSE
363667,asd,bn,FALSE
363668,asd,bn,FALSE
363669,asd,bn,FALSE
363670,asd,bn,FALSE
363671,asd,bn,FALSE
363672,asd,bn,FALSE
363673,asd,bn,FALSE
363674,asd,bn,FALSE
363676,asd,bn,FALSE
363677,asd,bn,FALSE
363678,asd,bn,FALSE
363679,asd,bn,FALSE
363680,asd,bn,FALSE
363681,asd,bn,FALSE
363682,asd,bn,FALSE
363683,asd,bn,FALSE
363684,asd,bn,FALSE
363685,asd,bn,FALSE
363686,asd,bn,FALSE
363687,asd,bn,FALSE
363688,asd,bn,FALSE
363689,asd,bn,FALSE
363691,asd,bn,FALSE
363692,asd,bn,FALSE
363693,asd,bn,FALSE
363694,asd,bn,FALSE
363695,asd,bn,FALSE
363696,asd,bn,FALSE
363697,asd,bn,FALSE
363698,asd,bn,FALSE
363699,asd,bn,FALSE
363700,asd,bn,FALSE
363701,asd,bn,FALSE
363702,asd,bn,FALSE
363703,asd,bn,FALSE
363704,asd,bn,FALSE
363705,asd,bn,FALSE
363706,asd,bn,FALSE
363708,asd,bn,FALSE
363709,asd,bn,FALSE
363710,asd,bn,FALSE
363711,asd,bn,FALSE
363712,asd,bn,FALSE
363713,asd,bn,FALSE
363714,asd,bn,FALSE
363715,asd,bn,FALSE
363716,asd,bn,FALSE
363717,asd,bn,FALSE
363718,asd,bn,FALSE
363719,asd,bn,FALSE
363720,asd,bn,FALSE
363721,asd,bn,FALSE
363722,asd,bn,FALSE
363725,asd,bn,FALSE
363726,asd,bn,FALSE
363727,asd,bn,FALSE
363728,asd,bn,FALSE
363729,asd,bn,FALSE
363730,asd,bn,FALSE
363732,asd,bn,FALSE
363733,asd,bn,FALSE
363734,asd,bn,FALSE
363735,asd,bn,FALSE
363736,asd,bn,FALSE
363737,asd,bn,FALSE
363738,asd,bn,FALSE
363739,asd,bn,FALSE
363741,asd,bn,FALSE
363742,asd,bn,FALSE
363743,asd,bn,FALSE
363744,asd,bn,FALSE
363745,asd,bn,FALSE
363746,asd,bn,FALSE
363747,asd,bn,FALSE
363748,asd,bn,FALSE
363749,asd,bn,FALSE
363750,asd,bn,FALSE
363751,asd,bn,FALSE
363752,asd,bn,FALSE
363753,asd,bn,FALSE
363754,asd,bn,FALSE
363755,asd,bn,FALSE
363756,asd,bn,FALSE
363757,asd,bn,FALSE
363758,asd,bn,FALSE
363759,asd,bn,FALSE
363760,asd,bn,FALSE
363761,asd,bn,FALSE
363762,asd,bn,FALSE
363763,asd,bn,FALSE
363764,asd,bn,FALSE
363765,asd,bn,FALSE
363766,asd,bn,FALSE
363767,asd,bn,FALSE
363768,asd,bn,FALSE
363770,asd,bn,FALSE
363771,asd,bn,FALSE
363772,asd,bn,FALSE
363773,asd,bn,FALSE
363774,asd,bn,FALSE
363775,asd,bn,FALSE
363776,asd,bn,FALSE
363777,asd,bn,FALSE
363778,asd,bn,FALSE
363779,asd,bn,FALSE
363781,asd,bn,FALSE
363782,asd,bn,FALSE
363783,asd,bn,FALSE
363784,asd,bn,FALSE
363785,asd,bn,FALSE
363786,asd,bn,FALSE
363787,asd,bn,FALSE
363788,asd,bn,FALSE
363789,asd,bn,FALSE
363790,asd,bn,FALSE
363791,asd,bn,FALSE
363792,asd,bn,FALSE
363793,asd,bn,FALSE
363794,asd,bn,FALSE
363796,asd,bn,FALSE
363797,asd,bn,FALSE
363798,asd,bn,FALSE
363799,asd,bn,FALSE
363800,asd,bn,FALSE
363801,asd,bn,FALSE
363802,asd,bn,FALSE
363803,asd,bn,FALSE
363804,asd,bn,FALSE
363805,asd,bn,FALSE
363806,asd,bn,FALSE
363807,asd,bn,FALSE
363808,asd,bn,FALSE
363809,asd,bn,FALSE
363810,asd,bn,FALSE
363811,asd,bn,FALSE
363812,asd,bn,FALSE
363813,asd,bn,FALSE
363814,asd,bn,FALSE
363815,asd,bn,FALSE
363816,asd,bn,FALSE
363817,asd,bn,FALSE
363818,asd,bn,FALSE
363819,asd,bn,FALSE
363820,asd,bn,FALSE
363821,asd,bn,FALSE
363823,asd,bn,FALSE
363824,asd,bn,FALSE
363825,asd,bn,FALSE
363826,asd,bn,FALSE
363827,asd,bn,FALSE
363828,asd,bn,FALSE
363829,asd,bn,FALSE
363830,asd,bn,FALSE
363831,asd,bn,FALSE
363832,asd,bn,FALSE
363835,asd,bn,FALSE
363836,asd,bn,FALSE
363837,asd,bn,FALSE
363838,asd,bn,FALSE
363839,asd,bn,FALSE
363840,asd,bn,FALSE
363841,asd,bn,FALSE
363842,asd,bn,FALSE
363843,asd,bn,FALSE
363844,asd,bn,FALSE
363845,asd,bn,FALSE
363846,asd,bn,FALSE
363847,asd,bn,FALSE
363849,asd,bn,FALSE
363850,asd,bn,FALSE
363851,asd,bn,FALSE
363852,asd,bn,FALSE
363853,asd,bn,FALSE
363854,asd,bn,FALSE
363855,asd,bn,FALSE
363856,asd,bn,FALSE
363857,asd,bn,FALSE
363858,asd,bn,FALSE
363859,asd,bn,FALSE
363861,asd,bn,FALSE
363862,asd,bn,FALSE
363863,asd,bn,FALSE
363864,asd,bn,FALSE
363865,asd,bn,FALSE
363866,asd,bn,FALSE
363867,asd,bn,FALSE
363868,asd,bn,FALSE
363869,asd,bn,FALSE
363870,asd,bn,FALSE
363871,asd,bn,FALSE
363872,asd,bn,FALSE
363873,asd,bn,FALSE
363874,asd,bn,FALSE
363876,asd,bn,FALSE
363877,asd,bn,FALSE
363878,asd,bn,FALSE
363879,asd,bn,FALSE
363880,asd,bn,FALSE
363881,asd,bn,FALSE
363882,asd,bn,FALSE
363883,asd,bn,FALSE
363884,asd,bn,FALSE
363885,asd,bn,FALSE
363886,asd,bn,FALSE
363887,asd,bn,FALSE
363889,asd,bn,FALSE
363890,asd,bn,FALSE
363891,asd,bn,FALSE
363892,asd,bn,FALSE
363893,asd,bn,FALSE
363894,asd,bn,FALSE
363895,asd,bn,FALSE
363896,asd,bn,FALSE
363897,asd,bn,FALSE
363898,asd,bn,FALSE
363899,asd,bn,FALSE
363900,asd,bn,FALSE
363901,asd,bn,FALSE
363902,asd,bn,FALSE
363903,asd,bn,FALSE
363904,asd,bn,FALSE
363905,asd,bn,FALSE
363906,asd,bn,FALSE
363907,asd,bn,FALSE
363909,asd,bn,FALSE
363910,asd,bn,FALSE
363911,asd,bn,FALSE
363912,asd,bn,FALSE
363913,asd,bn,FALSE
363914,asd,bn,FALSE
363915,asd,bn,FALSE
363916,asd,bn,FALSE
363917,asd,bn,FALSE
363918,asd,bn,FALSE
363919,asd,bn,FALSE
363920,asd,bn,FALSE
363921,asd,bn,FALSE
363932,asd,bn,FALSE
363933,asd,bn,FALSE
363934,asd,bn,FALSE
363935,asd,bn,FALSE
363936,asd,bn,FALSE
363937,asd,bn,FALSE
363938,asd,bn,FALSE
363939,asd,bn,FALSE
363940,asd,bn,FALSE
363941,asd,bn,FALSE
363942,asd,bn,FALSE
363943,asd,bn,FALSE
363944,asd,bn,FALSE
363946,asd,bn,FALSE
363947,asd,bn,FALSE
363948,asd,bn,FALSE
363949,asd,bn,FALSE
363950,asd,bn,FALSE
363951,asd,bn,FALSE
363952,asd,bn,FALSE
363953,asd,bn,FALSE
363954,asd,bn,FALSE
363955,asd,bn,FALSE
363956,asd,bn,FALSE
363957,asd,bn,FALSE
363959,asd,bn,FALSE
363960,asd,bn,FALSE
363961,asd,bn,FALSE
363962,asd,bn,FALSE
363964,asd,bn,FALSE
363965,asd,bn,FALSE
363966,asd,bn,FALSE
363967,asd,bn,FALSE
363968,asd,bn,FALSE
363969,asd,bn,FALSE
363970,asd,bn,FALSE
363971,asd,bn,FALSE
363972,asd,bn,FALSE
363973,asd,bn,FALSE
363974,asd,bn,FALSE
363975,asd,bn,FALSE
363976,asd,bn,FALSE
363977,asd,bn,FALSE
363979,asd,bn,FALSE
363980,asd,bn,FALSE
363981,asd,bn,FALSE
363982,asd,bn,FALSE
363983,asd,bn,FALSE
363984,asd,bn,FALSE
363985,asd,bn,FALSE
363986,asd,bn,FALSE
363987,asd,bn,FALSE
363988,asd,bn,FALSE
363989,asd,bn,FALSE
363990,asd,bn,FALSE
363991,asd,bn,FALSE
363993,asd,bn,FALSE
363994,asd,bn,FALSE
363995,asd,bn,FALSE
363996,asd,bn,FALSE
363997,asd,bn,FALSE
363998,asd,bn,FALSE
363999,asd,bn,FALSE
364000,asd,bn,FALSE
364001,asd,bn,FALSE
364002,asd,bn,FALSE
364003,asd,bn,FALSE
364004,asd,bn,FALSE
364005,asd,bn,FALSE
364006,asd,bn,FALSE
364007,asd,bn,FALSE
364008,asd,bn,FALSE
364009,asd,bn,FALSE
364010,asd,bn,FALSE
364012,asd,bn,FALSE
364013,asd,bn,FALSE
364014,asd,bn,FALSE
364015,asd,bn,FALSE
364016,asd,bn,FALSE
364017,asd,bn,FALSE
364018,asd,bn,FALSE
364019,asd,bn,FALSE
364020,asd,bn,FALSE
364021,asd,bn,FALSE
364022,asd,bn,FALSE
364023,asd,bn,FALSE
364024,asd,bn,FALSE
364025,asd,bn,FALSE
364026,asd,bn,FALSE
364027,asd,bn,FALSE
364029,asd,bn,FALSE
364030,asd,bn,FALSE
364031,asd,bn,FALSE
364032,asd,bn,FALSE
364033,asd,bn,FALSE
364034,asd,bn,FALSE
364035,asd,bn,FALSE
364036,asd,bn,FALSE
364037,asd,bn,FALSE
364038,asd,bn,FALSE
364039,asd,bn,FALSE
364040,asd,bn,FALSE
364041,asd,bn,FALSE
364042,asd,bn,FALSE
364043,asd,bn,FALSE
364045,asd,bn,FALSE
364046,asd,bn,FALSE
364047,asd,bn,FALSE
364048,asd,bn,FALSE
364049,asd,bn,FALSE
364050,asd,bn,FALSE
364051,asd,bn,FALSE
364052,asd,bn,FALSE
364053,asd,bn,FALSE
364054,asd,bn,FALSE
364055,asd,bn,FALSE
364056,asd,bn,FALSE
364057,asd,bn,FALSE
364058,asd,bn,FALSE
364059,asd,bn,FALSE
364061,asd,bn,FALSE
364062,asd,bn,FALSE
364063,asd,bn,FALSE
364064,asd,bn,FALSE
364065,asd,bn,FALSE
364066,asd,bn,FALSE
364067,asd,bn,FALSE
364068,asd,bn,FALSE
364069,asd,bn,FALSE
364070,asd,bn,FALSE
364071,asd,bn,FALSE
364072,asd,bn,FALSE
364073,asd,bn,FALSE
364074,asd,bn,FALSE
364075,asd,bn,FALSE
364076,asd,bn,FALSE
364077,asd,bn,FALSE
364078,asd,bn,FALSE
364079,asd,bn,FALSE
364080,asd,bn,FALSE
364081,asd,bn,FALSE
364082,asd,bn,FALSE
364084,asd,bn,FALSE
364085,asd,bn,FALSE
364086,asd,bn,FALSE
364087,asd,bn,FALSE
364088,asd,bn,FALSE
364089,asd,bn,FALSE
364090,asd,bn,FALSE
364091,asd,bn,FALSE
364092,asd,bn,FALSE
364093,asd,bn,FALSE
364094,asd,bn,FALSE
364095,asd,bn,FALSE
364097,asd,bn,FALSE
364098,asd,bn,FALSE
364099,asd,bn,FALSE
364100,asd,bn,FALSE
364101,asd,bn,FALSE
364102,asd,bn,FALSE
364103,asd,bn,FALSE
364104,asd,bn,FALSE
364105,asd,bn,FALSE
364106,asd,bn,FALSE
364107,asd,bn,FALSE
364108,asd,bn,FALSE
364109,asd,bn,FALSE
364110,asd,bn,FALSE
364111,asd,bn,FALSE
364112,asd,bn,FALSE
364114,asd,bn,FALSE
364115,asd,bn,FALSE
364116,asd,bn,FALSE
364117,asd,bn,FALSE
364118,asd,bn,FALSE
364119,asd,bn,FALSE
364120,asd,bn,FALSE
364121,asd,bn,FALSE
364122,asd,bn,FALSE
364123,asd,bn,FALSE
364124,asd,bn,FALSE
364125,asd,bn,FALSE
364126,asd,bn,FALSE
364127,asd,bn,FALSE
364128,asd,bn,FALSE
364129,asd,bn,FALSE
364130,asd,bn,FALSE
364132,asd,bn,FALSE
364133,asd,bn,FALSE
364134,asd,bn,FALSE
364135,asd,bn,FALSE
364136,asd,bn,FALSE
364137,asd,bn,FALSE
364138,asd,bn,FALSE
364139,asd,bn,FALSE
364140,asd,bn,FALSE
364141,asd,bn,FALSE
364142,asd,bn,FALSE
364143,asd,bn,FALSE
364144,asd,bn,FALSE
364145,asd,bn,FALSE
364147,asd,bn,FALSE
364148,asd,bn,FALSE
364149,asd,bn,FALSE
364150,asd,bn,FALSE
364151,asd,bn,FALSE
364152,asd,bn,FALSE
