LithoID,SampleID,Isdrillhol,Ishikawa_I,Chlorite_I,Na2O_CaO__,K2O__K2O_N,Na2O__Na2O,ACN_Index,S_C__wt___,S__S_C___x,Total_BM__,Affinity,Revised_gr,Revised_su,Al2O3_TiO2,Zr_Al2O3,Zr_TiO2,Zr_Y,Zr_Nb,Nb_Y,Th_Yb,La_Yb_n,Th_Nb_n,SiO2_4AES_,TiO2_4AES_,Al2O3_4AES,Fe2O3_4AES,MnO_4AES_p,MgO_4AES_p,CaO_4AES_p,Na2O_4AES_,K2O_4AES_p,P2O5_4AES_,Cr2O3_4AES,TOT_C_4AES,TOT_S_4AES,LOI_4AES_p,Sum_4AES_p,Ba_4AES_pp,Cu_1DXMS_p,Pb_1DXMS_p,Zn_1DXMS_p,Ag_1DXMS_p,Au_1DXMS_p,As_1DXMS_p,Sb_1DXMS_p,Bi_1DXMS_p,Cd_1DXMS_p,Hg_1DXMS_p,Tl_1DXMS_p,Se_1DXMS_p,V_4AES_ppm,Ni_4AES_pp,Ni_1DXMS_p,Co_4AES_pp,Sc_4AES_pp,Rb_4AES_pp,Sr_4AES_pp,Cs_4AES_pp,Sn_4AES_pp,W_4AES_ppm,Mo_1DXMS_p,Ga_4AES_pp,Be_4AES_pp,U_4AES_ppm,Hf_4AES_pp,Ta_4AES_pp,Th_4AES_pp,Nb_4AES_pp,Y_4AES_ppm,Zr_4AES_pp,La_4AES_pp,Ce_4AES_pp,Pr_4AES_pp,Nd_4AES_pp,Sm_4AES_pp,Eu_4AES_pp,Gd_4AES_pp,Tb_4AES_pp,Dy_4AES_pp,Ho_4AES_pp,Er_4AES_pp,Tm_4AES_pp,Yb_4AES_pp,Lu_4AES_pp,Wgt_4AES_k,LABJOBNO,Cat__Al,Cat__Fe_Ti,Cat__Mg,FeO,Cat_Al,Cat_Fe,Cat_Ti,Cat_Mg,MERGE,MERGE_2
609745,76J0127,N,18.6,29.1,12.3,12.5,82.6,1.4,1.02,25.490196,100,ALK,Dacite,Porphyry,36.346939,16.092083,584.897959,9.848797,16.95858,0.580756,5.40146,20.916875,7.34591,57.78,0.49,17.81,4.69,0.12,1.06,3.99,8.33,1.76,0.194,<0.002,0.76,0.26,3.4,99.66,859,9.7,10.3,80,<0.1,1.3,0.5,<0.1,0.3,<0.1,<0.01,<0.1,<0.5,68,<20,2.8,6,3,29,788.1,0.5,2,1.1,0.5,19.4,4,4.5,7.3,0.8,14.8,16.9,29.1,286.6,79.9,164.5,18.84,71.5,11.41,2.85,7.93,1.09,5.22,0.93,2.58,0.4,2.74,0.4,1.27,VAN09004085,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
0,KL0598,N,39.1,43,8.9,23.8,65.7,1.6,1.3,3.846154,107.2,ALK,Dacite,Porphyry,36.061381,11.333333,408.695652,9.626506,20.487179,0.46988,6.423358,23.351505,9.46365,59.9,0.391,14.1,4.22,0.09,2.94,3.58,5.31,2.77,0.291,0.02,1.25,0.05,5.8,99.39,3033,20.6,16.6,70,<0.1,<0.5,1,0.4,1.5,<0.1,<0.01,<0.1,<0.5,56,64,60.5,10.9,8,59.2,1584,2.2,1,0.7,0.3,16.6,2,3.1,4.6,0.4,8.8,7.8,16.6,159.8,44.6,88.8,10.76,43.5,6.96,1.79,4.92,0.66,3.2,0.53,1.47,0.22,1.37,0.22,0.41,VAN09006313,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
610051,93D0288,N,43.7,38.9,5.6,36.3,60.4,2.4,0.09,22.222222,68.2,ALK,Dacite,Porphyry,35.286458,15.114391,533.333333,18.123894,31.030303,0.584071,10.181818,13.041811,14.234581,71.97,0.384,13.55,2.69,0.04,1.16,0.73,4.87,3.19,0.15,0.014,0.07,<0.02,1.1,99.82,611,30.6,3.6,34,<0.1,<0.5,0.6,<0.1,0.4,<0.1,<0.01,<0.1,<0.5,63,28,27.3,9,8,113.5,154.5,1.4,2,0.6,0.2,14.8,<1,3.4,6,0.7,11.2,6.6,11.3,204.8,20,47.2,5.27,19.5,3.41,0.72,2.6,0.4,2.14,0.39,1.1,0.17,1.1,0.17,0.52,VAN09004086,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
610243,TI2259,N,23.7,27.8,6.5,19.8,72.2,2.3,0.81,1.234568,72.5,ALK,Dacite,Porphyry,35.2657,9.445205,333.091787,13.929293,36.289474,0.383838,2.111111,9.006095,4.194118,69.59,0.414,14.6,2.32,0.09,0.41,2.32,4.13,1.59,0.205,<0.002,0.8,<0.02,4.2,99.89,288,6.5,1,65,<0.1,0.7,2.4,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,29,<20,3.7,2.1,4,32.1,201.5,1.1,1,<0.5,0.1,16.5,<1,0.5,3.7,0.3,1.9,3.8,9.9,137.9,11.3,25.8,3.14,12.4,2.44,0.67,2.31,0.34,1.81,0.37,1.03,0.15,0.9,0.15,0.49,VAN09005164,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
0,KL0593,N,46.8,45.5,8.3,31.8,54.7,1.7,1.18,16.949153,107.1,ALK,Dacite,Porphyry,34.837093,11.388489,396.741855,9.711656,20.828947,0.466258,6.41791,24.195478,9.49195,59.67,0.399,13.9,4.07,0.08,3.42,3.63,4.66,3.86,0.315,0.024,0.98,0.2,4.9,98.95,2938,20.4,31.7,55,<0.1,0.6,1.6,0.5,0.4,<0.1,<0.01,0.3,<0.5,57,75,71.1,11.1,8,85.9,5268.4,4.2,<1,0.7,0.4,16.7,3,3.3,4.2,0.4,8.6,7.6,16.3,158.3,45.2,91.7,10.94,43.6,7.27,1.81,4.84,0.66,3.22,0.56,1.39,0.21,1.34,0.19,0.44,VAN09006313,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
610214,TB09008,N,63.8,67.2,2.2,55.7,40.5,6.9,0.04,25,86.4,ALK,Dacite,Porphyry,34.369369,11.107471,381.756757,8.188406,21.455696,0.381643,2.056075,5.195394,4.671929,71.45,0.444,15.26,3.81,0.04,1.12,0.32,1.9,2.79,0.125,<0.002,0.03,<0.02,2.6,99.85,600,7.5,3.9,75,<0.1,0.6,0.6,<0.1,<0.1,0.1,<0.01,<0.1,<0.5,33,<20,5.7,5.5,7,63.8,117.9,1.9,2,0.7,0.3,16.2,1,1,4.9,0.7,4.4,7.9,20.7,169.5,15.5,36.8,4.37,19.2,3.34,0.73,3.27,0.53,3.43,0.68,2.05,0.34,2.14,0.34,1.65,VAN09005165,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
610010,93D0804,N,40.8,44,6.5,28.9,57.6,2.3,1.5,58.666667,145.4,ALK,Dacite,Porphyry,34.054054,7.956349,270.945946,11.349057,26.733333,0.424528,3.030303,11.665175,5.592157,64.64,0.444,15.12,4.47,0.11,1.82,2.89,3.57,2.63,0.097,0.004,0.62,0.88,4.1,99.89,321,50.9,4.5,90,0.1,5,3.3,0.2,<0.1,0.4,<0.01,<0.1,<0.5,52,<20,19.4,3.6,7,55.5,153.5,2.2,<1,4.9,0.3,16.7,1,0.7,3.5,0.4,3,4.5,10.6,120.3,16.1,32.6,3.6,13.2,2.31,0.7,2.27,0.36,2.06,0.39,1.03,0.16,0.99,0.16,0.47,VAN09004086,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
609532,73J1119,N,16.2,34.2,9.1,0.5,99.1,1.5,0.33,6.060606,41.7,ALK,Dacite,Porphyry,34.046392,7.532173,256.443299,16.048387,35.535714,0.451613,2.878788,10.54213,5.692017,69.63,0.388,13.21,3.37,0.04,1.71,3.35,5.73,0.05,0.086,0.005,0.31,<0.02,2.3,99.89,43,15.8,0.9,25,<0.1,0.6,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,61,21,21.9,8.7,7,1.3,133.9,<0.1,<1,<0.5,<0.1,13,<1,0.4,2.9,0.2,1.9,2.8,6.2,99.5,9.7,21.8,2.54,10.1,1.93,0.61,1.72,0.25,1.23,0.24,0.72,0.11,0.66,0.1,0.93,VAN09004085,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
610044,93D0246,N,41.9,48.8,5.7,29,68,2.5,0.11,63.636364,112.4,ALK,Dacite,Porphyry,32.383178,10.577201,342.523365,11.19084,23.269841,0.480916,6.747967,14.754211,11.051167,69.91,0.428,13.86,4.1,0.05,1.76,0.73,4.92,2.31,0.129,0.012,0.04,0.07,1.6,99.81,516,56.6,2.8,53,<0.1,2.5,2.5,0.2,0.3,<0.1,<0.01,<0.1,0.6,82,37,37.1,14.4,10,74,186.8,1.5,2,0.7,0.8,16.6,1,2.8,4.1,0.6,8.3,6.3,13.1,146.6,25.3,51.2,5.98,21.9,3.73,0.9,2.94,0.45,2.18,0.46,1.29,0.2,1.23,0.19,0.48,VAN09004086,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
609839,85J0069,N,20.5,27.1,2.4,11.3,84.5,1.7,1.62,91.358025,11528.5,ALK,Dacite,Porphyry,31.461538,9.877751,310.769231,14.962963,19.238095,0.777778,2.068966,3.957515,2.396639,87.43,0.13,4.09,2.07,0.02,0.31,0.73,1.63,0.3,0.044,0.004,0.14,1.48,1.8,98.56,64,3803.3,4.2,7721,9.2,182.1,0.7,<0.1,16.7,53.5,0.08,<0.1,2.5,22,<20,11.5,18.9,3,5.3,57.4,<0.1,<1,1,2.7,5.8,<1,0.2,0.9,0.2,0.6,2.1,2.7,40.4,1.6,3.4,0.41,1.6,0.36,0.09,0.34,0.06,0.39,0.09,0.29,0.05,0.29,0.04,0.57,VAN09004086,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
609603,73J1217,N,25,42.1,8.4,9.2,85.4,1.8,0.07,28.571429,48.7,ALK,Dacite,Porphyry,31.367347,7.430059,233.061225,13.926829,30.864865,0.45122,2.051282,11.219301,3.627345,66.22,0.49,15.37,4.65,0.05,1.95,3.46,4.96,0.85,0.125,0.006,0.05,<0.02,1.7,99.87,212,5.4,2.3,41,<0.1,0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,75,23,26.4,12.5,9,22.7,220.5,0.2,<1,<0.5,0.1,17.1,<1,0.4,3.2,0.3,1.6,3.7,8.2,114.2,12.2,26.9,3.12,11.9,2.23,0.65,1.79,0.28,1.51,0.28,0.85,0.12,0.78,0.11,0.79,VAN09004085,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
609869,85J0735,N,40.3,51.4,5.4,21.9,72.9,2.3,0.34,23.529412,97.9,ALK,Dacite,Porphyry,31.05,7.012882,217.75,8.887755,21.243902,0.418367,3.584906,12.586578,7.774462,71.33,0.4,12.42,4.06,0.03,2.13,1.33,4.07,1.51,0.101,0.019,0.26,0.08,2.4,99.84,339,30.7,6.2,61,<0.1,0.8,24.1,0.1,0.1,<0.1,<0.01,<0.1,<0.5,69,77,57.2,13.4,10,31.3,147.5,0.8,<1,0.5,0.6,14.8,<1,1.3,2.3,0.3,3.8,4.1,9.8,87.1,18.6,40.3,4.51,16.5,2.86,0.69,2.42,0.33,2.09,0.33,1,0.15,1.06,0.14,0.78,VAN09004086,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
0,KL1172,N,11.7,26.1,10.5,3.1,96,1.4,1.4,36.428571,50,ALK,Dacite,Porphyry,30.489362,7.578507,231.06383,9.872727,28.578947,0.345455,3.5,14.632911,7.726006,65.57,0.47,14.33,3.46,0.04,1.06,2.42,8.11,0.34,0.095,0.02,0.89,0.51,3.8,99.77,1118,25.8,5.2,19,0.1,29.2,2.1,<0.1,0.4,<0.1,<0.01,<0.1,<0.5,43,43,43.7,14.8,8,7.9,232.3,0.2,<1,5.6,28.4,16.4,<1,1,3.2,0.3,3.5,3.8,11,108.6,20.4,47.5,5.57,22.4,3.89,1.06,2.86,0.43,2,0.39,1.19,0.18,1,0.16,0.49,VAN09006313,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
609596,83J0228,N,36.4,40.3,9.4,22.5,70.9,1.7,0.9,52.222222,115.5,ALK,Dacite,Porphyry,29.023941,13.864213,402.394107,13.65625,31.214286,0.4375,7.739726,13.068609,13.541008,60.83,0.543,15.76,4.56,0.05,2.63,2.72,6.63,2.72,0.322,0.01,0.43,0.47,3,99.76,688,56.9,7.6,51,0.1,7.7,17.4,0.2,0.1,<0.1,<0.01,<0.1,1,83,<20,22.6,19.4,9,55.3,282.1,2.3,1,1.1,1.5,16.5,2,3.4,5.8,0.5,11.3,7,16,218.5,26.6,62.9,7.16,28,6.6,1.72,5.2,0.66,3.2,0.53,1.48,0.23,1.46,0.22,0.79,VAN09004085,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
609950,92J0410,N,40.2,47.9,4.9,36.1,53.9,3.1,0.39,5.128205,53.5,ALK,Dacite,Porphyry,28.571429,11.026667,315.047619,8.797872,23.628571,0.37234,2.526316,7.626027,5.751933,68.21,0.525,15,4.44,0.07,0.53,1.67,3.24,2.77,0.132,<0.002,0.37,<0.02,3.3,99.86,547,7.2,1.3,45,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,48,<20,4.5,7.6,8,85.1,87.9,1.7,2,0.5,1,17,1,1.2,4.5,0.6,4.8,7,18.8,165.4,20.2,42.5,4.82,16.8,3.49,0.94,3.37,0.56,2.98,0.65,1.84,0.29,1.9,0.29,1.75,VAN09004086,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
0,85J0812,N,45.8,55.7,5.2,28.6,57.3,2.4,2.01,52.736318,160,ALK,Dacite,Porphyry,27.98627,10.139002,283.75286,13.777778,24.8,0.555556,5.9,18.864979,9.898118,66.17,0.437,12.23,5.72,0.108,2.31,2.41,2.79,2.08,0.16,0.026298,0.95,1.06,4.84,99.25,618,40,30,90,< 0.5,,50,5.5,< 0.4,,,0.3,,79,60,0,19,10,66,420,5.6,1,< 1,< 2,14,2,1.8,3,0.4,5.9,5,9,124,26.3,50.1,6.18,23.5,4,1.01,3.5,0.4,2.1,0.4,1,0.16,1,0.15,0,,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
609890,83J0099,N,35.7,49.5,7,16.9,78.1,2.1,0.18,61.111111,110.1,ALK,Dacite,Porphyry,27.848837,9.27627,258.333333,10.098485,24.236364,0.416667,4,11.587147,7.930695,66.97,0.516,14.37,4.97,0.07,2.45,1.9,5.06,1.42,0.102,0.018,0.07,0.11,1.9,99.8,338,48.5,4.6,57,<0.1,2.4,1.7,<0.1,0.2,<0.1,0.01,<0.1,<0.5,100,67,50.9,16.7,13,42,370.7,0.8,1,0.6,0.6,17.3,1,2,3.5,0.4,5.2,5.5,13.2,133.3,21,45.5,5.3,22.5,3.77,0.91,2.89,0.43,2.46,0.45,1.28,0.19,1.3,0.2,1.02,VAN09004086,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
609704,76J0487,N,31.5,39.6,7.2,23.5,63.7,2,0.1,20,54.5,ALK,Dacite,Porphyry,24.905983,11.942347,297.435897,11.523179,17.755102,0.649007,2.091503,12.986404,2.739016,68.8,0.585,14.57,4.04,0.07,1.09,3.32,3.87,2.21,0.247,0.004,0.08,<0.02,1,99.84,429,7.5,2,45,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,54,<20,10.8,7,8,48.7,301.3,1.5,<1,<0.5,0.5,15.2,<1,0.7,4.6,0.7,3.2,9.8,15.1,174,27.7,62.3,7.51,27.3,4.48,1.17,3.39,0.5,2.6,0.49,1.46,0.26,1.53,0.25,1.22,VAN09004085,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
609958,92J0448,N,34.9,41.6,7,28.5,55.5,2.1,1.35,11.851852,92.6,ALK,Dacite,Porphyry,24.773109,10.814111,267.89916,8.855556,25.709677,0.344444,2.280702,7.42468,5.276471,63.42,0.595,14.74,4.61,0.07,0.95,3.49,3.47,2.78,0.175,<0.002,1.19,0.16,5.6,99.86,428,46.4,1.2,45,<0.1,16.6,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,42,<20,2.9,6.9,9,76.9,134.7,1.4,1,2.6,0.5,16.2,<1,1,4.1,0.6,3.9,6.2,18,159.4,17.7,38.1,4.5,17.2,3.55,0.99,3.45,0.56,3.01,0.63,1.83,0.28,1.71,0.27,0.64,VAN09004086,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
609585,74F1194,N,44,60.3,4.2,25.4,69.3,2.4,0.22,86.363636,276.5,ALK,Dacite,Porphyry,23.900709,11.909001,284.63357,6.88,16.722222,0.411429,4.213483,8.301332,8.737745,74.59,0.423,10.11,5.24,0.06,1.88,0.98,3.25,1.44,0.121,0.007,0.03,0.19,1.7,99.8,559,33.2,60.3,183,0.3,<0.5,<0.5,<0.1,0.2,1.9,<0.01,<0.1,<0.5,66,28,31.1,8.5,9,33.7,108.4,0.4,3,<0.5,3.3,11.4,<1,2.1,3.4,0.6,7.5,7.2,17.5,120.4,20.6,48.3,5.65,21.2,3.82,0.76,3.35,0.54,3.12,0.6,1.84,0.26,1.78,0.27,1.23,VAN09004085,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
609846,85J0338,N,60.7,75.7,3.8,48.9,1.6,3.6,8.96,99.776786,6239.4,ALK,Dacite,Porphyry,22.78057,13.25,301.842546,11.333333,30.542373,0.371069,2.372881,5.268302,5.971286,47.43,0.597,13.6,19.2,0.07,2.21,3.69,0.06,3.59,0.167,0.007,<0.02,8.94,8.3,98.97,806,1830.6,35.8,4373,1.7,38.1,40.6,<0.1,4.4,10.6,0.12,0.1,16.4,83,181,114.1,164,16,80.6,320.7,0.9,19,1,10.8,24.4,<1,1.3,4.5,0.5,4.2,5.9,15.9,180.2,13,34.3,4.17,15.7,3.31,0.9,2.74,0.44,2.41,0.51,1.7,0.28,1.77,0.29,0.68,VAN09004086,,,,,,,,,Dacite Porphyry,ALK Dacite Porphyry
0,85J0832,N,35.8,39.8,9.5,20.4,65.8,1.6,4.09,54.03423,58,ALK,Intermediate,,34.059633,5.589226,190.366973,6.916667,16.6,0.416667,3.636364,14.867664,6.710588,54.55,0.436,14.85,5.95,0.098,2.86,4.82,4.7,2.44,0.3,0.004383,1.88,2.21,8.24,99.23,1001,20,8,30,< 0.5,,< 5,< 0.5,0.8,,,0.1,,139,< 20,0,17,11,52,466,0.9,1,10,< 2,16,2,1.4,1.9,0.3,4,5,12,83,22.8,43,5.48,21.4,3.8,1.11,3.6,0.4,2.3,0.4,1.2,0.18,1.1,0.17,0,,,,,,,,,,Intermediate,ALK Intermediate
0,KL0594,N,41.3,43,8.9,27.1,59.5,1.6,1.04,2.884615,191.4,ALK,Intermediate,,33.923445,10.881523,369.138756,9.524691,20.851351,0.45679,5.944056,22.973651,9.635135,60.18,0.418,14.18,4.21,0.07,2.94,4.03,4.86,3.31,0.328,0.024,1.01,0.03,5,99.57,1872,38,93.4,60,0.1,<0.5,2.1,0.5,0.5,<0.1,<0.01,<0.1,<0.5,58,82,80.5,11.3,9,62,1115.2,2,<1,0.5,0.7,18.1,3,3.4,4.4,0.4,8.5,7.4,16.2,154.3,45.8,92.8,11.2,44,7.36,1.8,4.8,0.66,3.31,0.53,1.47,0.22,1.43,0.21,0.53,VAN09006313,,,,,,,,,Intermediate,ALK Intermediate
0,KL1050,N,43.6,45.3,7.8,30.3,57.6,1.8,1.81,3.314917,101.5,ALK,Intermediate,,33.42723,11.095506,370.892019,9.132948,18.16092,0.50289,6.09589,22.403329,8.581068,59.56,0.426,14.24,4.27,0.06,2.64,3.19,4.59,3.38,0.262,0.014,1.75,0.06,6.9,99.58,1477,70.6,7.9,23,<0.1,33.7,2,0.4,<0.1,<0.1,<0.01,0.1,<0.5,52,36,18.4,9.2,9,94.2,1046.9,2.3,<1,3.1,0.3,17.9,2,3.3,4.6,0.5,8.9,8.7,17.3,158,45.6,96.9,11.31,44.5,7.4,1.85,5.18,0.67,3.36,0.57,1.53,0.21,1.46,0.2,0.48,VAN09006313,,,,,,,,,Intermediate,ALK Intermediate
609624,83J0328,N,15.7,40.1,10.4,4.2,81,1.3,3.22,99.068323,164.8,ALK,Intermediate,,32.780488,9.806548,321.463415,12.203704,19.101449,0.638889,2.149533,8.915967,2.796078,60.12,0.41,13.44,9.18,0.1,1.47,8.41,1.96,0.46,0.119,0.009,0.03,3.19,4.2,99.84,86,94.6,3.2,67,0.1,1,<0.5,<0.1,<0.1,0.2,<0.01,<0.1,1.4,61,41,31.6,18.5,8,11.2,313.9,0.7,2,<0.5,1.3,15.5,<1,0.6,3.3,0.6,2.3,6.9,10.8,131.8,13.3,29,3.23,13,2.54,0.71,2.22,0.35,1.88,0.39,1.1,0.18,1.07,0.16,0.75,VAN09004085,,,,,,,,,Intermediate,ALK Intermediate
610011,93D0807,N,36.9,66.4,7.3,8.4,83.6,2.1,0.09,77.777778,85.8,ALK,Intermediate,,30.724346,8.028815,246.680081,9.430769,24.039216,0.392308,2.583333,10.580169,5.098731,57.87,0.497,15.27,12.04,0.51,3.57,3.84,3.42,0.67,0.119,0.005,<0.02,0.07,2,99.86,162,24.3,1.5,60,<0.1,2.2,<0.5,0.1,<0.1,<0.1,<0.01,<0.1,<0.5,78,21,19.8,13,11,17.6,183.6,0.7,2,<0.5,0.6,18,1,0.7,3.4,0.4,3.1,5.1,13,122.6,17.7,36.1,4.13,15.6,2.72,0.74,2.41,0.38,2.02,0.41,1.21,0.19,1.2,0.21,0.75,VAN09004086,,,,,,,,,Intermediate,ALK Intermediate
0,KL1004,N,39.9,46.1,9.3,24.1,63.9,1.5,1.52,0.657895,180.4,ALK,Intermediate,,30.213675,11.138614,336.538461,8.42246,20.723684,0.406417,6.625,19.232595,11.699381,57.7,0.468,14.14,5.23,0.11,3.22,4.06,5.21,2.94,0.268,0.012,1.51,<0.02,6.2,99.61,1313,56.2,30.2,94,<0.1,<0.5,3.4,0.3,0.2,<0.1,<0.01,<0.1,<0.5,87,<20,15,14.1,13,79.4,776.6,3.2,<1,0.9,0.9,17.6,3,3.6,4.7,0.3,10.6,7.6,18.7,157.5,42.9,91,10.53,41.4,7.03,1.77,5.27,0.73,3.5,0.62,1.71,0.26,1.6,0.25,0.49,VAN09006313,,,,,,,,,Intermediate,ALK Intermediate
609767,85J0286,N,25.6,41.7,11.2,6.2,90.6,1.4,0.09,44.444444,39,ALK,Intermediate,,30.113636,6.610063,199.05303,12.08046,25.02381,0.482759,2.75,10.849156,7.706265,61.99,0.528,15.9,5.45,0.08,3.11,4.04,7.13,0.74,0.176,0.011,0.05,0.04,0.6,99.76,583,5.6,10.4,23,<0.1,1.3,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,96,49,17.6,16.5,13,24.4,710.2,0.4,1,1.2,0.1,18.2,1,0.5,3.1,0.3,2.2,4.2,8.7,105.1,12.1,33.4,4.4,18,3.36,0.9,2.56,0.36,1.72,0.32,0.94,0.14,0.8,0.13,2.26,VAN09004085,,,,,,,,,Intermediate,ALK Intermediate
609560,73J1160,N,38.2,71.7,6.2,11.9,84.9,2.6,0.05,40,183,ALK,Intermediate,,29.746835,5.440729,161.844485,16.272727,31.964286,0.509091,2.54902,12.658228,21.682797,55.08,0.553,16.45,14.23,0.09,3.01,1.5,4.73,0.84,0.113,0.007,0.03,<0.02,3.2,99.82,253,27.7,1.3,154,<0.1,0.8,<0.5,<0.1,<0.1,0.2,<0.01,<0.1,<0.5,91,34,33.8,10.8,9,11.8,157.4,0.5,<1,<0.5,0.2,15.1,1,0.4,2.8,0.2,1.3,2.8,5.5,89.5,9,21,2.41,9.5,1.77,0.86,1.43,0.21,1.08,0.2,0.54,0.09,0.51,0.08,1.03,VAN09004085,,,,,,,,,Intermediate,ALK Intermediate
