LithoID,SampleID,Isdrillhol,SiO2_4AES_,TiO2_4AES_,Al2O3_4AES,Fe2O3_4AES,MnO_4AES_p,MgO_4AES_p,CaO_4AES_p,Na2O_4AES_,K2O_4AES_p,P2O5_4AES_,Cr2O3_4AES,TOT_C_4AES,TOT_S_4AES,LOI_4AES_p,Sum_4AES_p,Ba_4AES_pp,Cu_1DXMS_p,Pb_1DXMS_p,Zn_1DXMS_p,Ag_1DXMS_p,Au_1DXMS_p,As_1DXMS_p,Sb_1DXMS_p,Bi_1DXMS_p,Cd_1DXMS_p,Hg_1DXMS_p,Tl_1DXMS_p,Se_1DXMS_p,V_4AES_ppm,Ni_4AES_pp,Ni_1DXMS_p,Co_4AES_pp,Sc_4AES_pp,Rb_4AES_pp,Sr_4AES_pp,Cs_4AES_pp,Sn_4AES_pp,W_4AES_ppm,Mo_1DXMS_p,Ga_4AES_pp,Be_4AES_pp,U_4AES_ppm,Hf_4AES_pp,Ta_4AES_pp,Th_4AES_pp,Nb_4AES_pp,Y_4AES_ppm,Zr_4AES_pp,La_4AES_pp,Ce_4AES_pp,Pr_4AES_pp,Nd_4AES_pp,Sm_4AES_pp,Eu_4AES_pp,Gd_4AES_pp,Tb_4AES_pp,Dy_4AES_pp,Ho_4AES_pp,Er_4AES_pp,Tm_4AES_pp,Yb_4AES_pp,Lu_4AES_pp,Wgt_4AES_k,LABJOBNO,Cat__Al,Cat__Fe_Ti,Cat__Mg,FeO,Cat_Al,Cat_Fe,Cat_Ti,Cat_Mg,MERGE,MERGE_2
609679,73J1760,N,57.77,1.276,11.51,12.65,0.21,1.95,9.78,1.44,0.08,0.444,<0.002,0.22,<0.02,2.8,99.87,23,2,0.6,53,<0.1,0.6,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,<8,<20,0.7,19.9,28,2,88.4,0.7,1,<0.5,0.4,24.2,<1,0.3,4.8,0.4,1.1,8.5,49.8,163.1,10.9,27.4,4.26,21.2,6.15,1.93,7.46,1.39,8.32,1.77,5.42,0.79,4.96,0.75,0.78,VAN09004085,50.33291491,38.88107569,10.7860094,11.38247,22.57703851,15.84287226,1.597396094,4.838109416,Mafic D,THOL Mafic D
609919,92J0150,N,56.5,1.331,11.94,15.35,0.25,2.3,5.27,3.17,1.14,0.432,0.002,0.02,2.26,2.1,99.82,241,77.4,8.1,48,0.3,10.1,<0.5,0.1,2.1,<0.1,0.02,<0.1,1.1,16,<20,1.3,21.5,31,38.7,165.7,1.7,<1,0.9,5.2,19.1,1,0.3,4.6,0.4,0.9,7.6,61.6,157.8,10.1,30.7,4.75,24.8,7.53,2.31,9.39,1.67,10.22,2.21,6.74,1.01,6.17,1,0.6,VAN09004086,46.82451436,41.76652149,11.40896415,13.81193,23.42048999,19.22435487,1.666249374,5.706488029,Mafic D,THOL Mafic D
610053,93D0304,N,54.77,1.511,13.28,14.72,0.19,3.95,5.18,3.3,0.2,0.391,0.009,0.03,0.03,2.3,99.82,53,17.7,0.4,76,<0.1,1.8,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,99,25,21.6,26.7,32,7.1,101,0.2,<1,<0.5,0.4,22.2,1,0.3,5.8,0.6,0.8,8,66.3,171,10.1,28.6,4.55,24.5,7.3,2.44,9.79,1.82,11.26,2.42,7.16,1.08,6.93,1.13,0.54,VAN09004086,46.37009269,36.18428729,17.44562003,13.245056,26.04892019,18.43534226,1.891587381,9.800272919,Mafic D,THOL Mafic D
610135,TI1049,N,55.63,1.376,12.03,14.71,0.27,2.61,4.59,3.44,0.25,0.527,0.004,0.51,0.05,4.4,99.86,167,16.1,0.9,138,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,0.01,<0.1,<0.5,29,<20,11.7,22.5,31,7.8,123.4,6.7,2,<0.5,0.5,21.7,1,0.2,6,0.6,1.2,9.2,68.5,193.4,11.8,33.4,5.09,23.4,8.74,3.32,11.55,2.16,13.12,2.77,8.2,1.25,7.87,1.24,0.72,VAN09005164,46.98913135,40.11585752,12.89501113,13.236058,23.59702634,18.42281825,1.722583876,6.475623372,Mafic D,THOL Mafic D
610310,86-13,N,53.29,1.271,11.06,12.84,0.21,2.15,5.38,2.44,0.43,0.461,0.004,2.71,0.4,10.3,99.84,86,28.1,2.4,132,0.1,1,87.6,1.3,<0.1,0.2,0.08,0.7,<0.5,37,<20,12.5,31.5,28,9.4,80.9,0.9,2,1.1,0.4,21.6,1,0.2,5.1,0.4,1.1,8.2,65.7,171.7,11.3,32.1,5.07,26,7.93,2.56,10.56,1.85,10.98,2.37,7,1.07,6.83,1.07,0.85,VAN09005164,48.53253336,39.53402485,11.93344179,11.553432,21.69435672,16.08082844,1.591136705,5.334325766,Mafic D,THOL Mafic D
609911,92J0083,N,53.51,1.516,13.16,15.16,0.23,6.38,4.64,1.63,0.51,0.366,0.022,0.04,0.29,2.7,99.79,155,53.1,1.8,76,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,0.9,114,38,27.4,27.9,34,12.7,95.5,0.6,2,<0.5,0.6,20.6,<1,0.3,5.4,0.5,0.8,7.6,62.5,164.9,9.7,27.9,4.31,21.8,7.2,2.36,9.45,1.72,10.65,2.21,6.98,1.05,6.75,1.05,1.22,VAN09004086,41.2837704,33.40031815,25.31591145,13.640968,25.81353838,18.98639869,1.89784677,15.82930158,Mafic D,THOL Mafic D
610275,32977,N,53.01,1.377,11.84,13.24,0.15,2.56,5.68,1.61,0.58,0.511,0.004,2.11,0.09,9.3,99.89,123,4.9,0.5,79,<0.1,1.3,2,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,31,<20,6.4,12.5,30,14.1,60.5,1.5,<1,2.4,0.2,22.5,1,0.2,5.9,0.6,1,9,73,193.1,11.4,33.5,5.21,28.5,8.49,2.58,11.39,2.03,12.66,2.68,7.95,1.2,7.84,1.19,0.97,VAN09005164,48.50374945,38.23107508,13.26517547,11.913352,23.22433848,16.58178883,1.723835754,6.351569284,Mafic D,THOL Mafic D
610215,TB09009,N,53.06,1.398,11.92,16.79,0.25,3.2,4.75,2.39,0.01,0.494,0.005,0.81,0.05,5.6,99.84,15,24.2,0.5,154,<0.1,1,4,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,32,<20,9.2,20.6,32,0.2,82.5,0.2,1,2.3,0.5,21,<1,0.2,5.4,0.5,0.8,6.9,69.7,164.8,14.5,36.9,6.02,31.9,8.89,2.94,11.38,2.03,12.13,2.68,7.55,1.18,7.26,1.16,1.22,VAN09005165,43.21966612,42.10444026,14.67589362,15.107642,23.38125969,21.02781227,1.750125188,7.939461605,Mafic D,THOL Mafic D
610124,TI4463,N,53.69,1.2,10.17,17.73,0.1,3.72,0.66,0.24,1.5,0.45,0.004,1.14,7.16,10.4,99.86,129,6.4,11.5,188,0.9,4.2,68.1,0.2,2.4,0.1,0.05,<0.1,1.6,24,<20,19.8,37,25,28.3,26.6,0.3,2,2.2,0.6,20.8,<1,0.3,4.7,0.4,0.8,7.1,55.8,150.2,8.1,22.4,3.33,16.4,5.61,2.49,7.92,1.47,9.54,2,6.19,1.01,6.12,1.01,0.77,VAN09005164,37.72033462,44.8275953,17.45207008,15.953454,19.94860831,22.20506918,1.50225338,9.229624116,Mafic D,THOL Mafic D
610105,TI4444,N,55.15,1.371,11.51,12.26,0.31,3.73,4.96,1.47,0.57,0.508,0.004,1.64,0.76,8,99.86,94,18.3,7.7,192,0.2,2.2,8.8,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,31,21,25,20.3,29,13.2,71.4,0.2,1,0.6,0.6,20.4,<1,0.3,5,0.5,1.1,7.7,66.7,169.7,10.1,28.7,4.76,24.5,7.55,2.06,9.74,1.81,10.99,2.43,7.09,1.1,7.26,1.1,1.37,VAN09005164,46.16770391,34.90793577,18.92436033,11.031548,22.57703851,15.35443588,1.716324487,9.254434934,Mafic D,THOL Mafic D
610069,TI4102,N,57.04,1.396,11.64,15.61,0.23,2.87,2.64,1.25,0.72,0.503,0.004,0.83,2.44,5.9,99.75,103,11.3,29.7,857,0.4,5.1,23.5,0.1,0.8,2,0.06,<0.1,0.8,47,<20,8.3,22.6,31,15.1,38.3,0.2,1,0.6,0.6,21.9,<1,0.3,5.6,0.5,1,8.1,67.2,173.6,11.5,33.2,5.17,27.3,8,2.07,10.82,1.9,12.25,2.52,7.31,1.11,6.73,1.09,0.63,VAN09005164,44.55001699,41.55601755,13.89396546,14.045878,22.83203546,19.54997912,1.747621432,7.120704627,Mafic D,THOL Mafic D
610380,TB09034,N,51.67,1.155,9.62,13.9,0.24,3.48,6.83,1.99,0.1,0.416,0.003,2.64,<0.02,10.4,99.85,34,14.4,0.3,117,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,0.6,48,25,20.8,19.9,32,2.2,68.3,<0.1,1,<0.5,0.2,16.3,<1,0.2,4.4,0.4,0.6,6.5,54.2,144.3,9,26,3.97,21.7,6.76,1.97,8.96,1.59,9.66,2.09,6.18,0.95,5.8,0.91,1.19,VAN09005165,40.70425955,40.67086166,18.6248788,12.50722,18.86977501,17.40837347,1.445918878,8.634164496,Mafic D,THOL Mafic D
610077,TI1480,N,54.3,1.521,12.58,15.92,0.29,3.29,3.71,2.75,0.03,0.53,0.006,0.64,0.18,4.9,99.83,13,65,2.3,201,<0.1,1.7,16.6,<0.1,<0.1,0.6,<0.01,<0.1,0.6,35,25,12.6,23.9,33,0.4,66.8,<0.1,<1,0.7,0.4,22.3,2,0.2,5.2,0.5,0.7,8.3,70.6,182.3,10.7,31.9,4.94,26.6,8.25,2.29,11.36,2.05,12.53,2.74,7.97,1.23,7.39,1.18,0.34,VAN09005164,45.12697833,39.94504541,14.92797626,14.324816,24.67585963,19.93822342,1.904106159,8.162758963,Mafic D,THOL Mafic D
609870,85J0742,N,49.98,1.431,11.13,11.53,0.19,1.73,6.29,4.11,1.41,0.257,<0.002,2.44,4.19,11.8,99.84,310,100.4,4.4,52,0.3,2813.8,>10000,6,<0.1,0.1,0.04,<0.1,<0.5,23,<20,1.5,19.9,30,21,67.2,0.4,<1,78.1,0.1,17,<1,0.2,4.9,0.3,0.8,7.1,48.3,149.6,6.4,21.6,3.39,17.2,5.89,1.7,7.44,1.39,9.02,1.85,5.45,0.87,6.05,0.89,0.76,VAN09004086,51.54380109,38.32229445,10.13390446,10.374694,21.83166278,14.44018317,1.791437156,4.29227143,Mafic D,THOL Mafic D
610042,93D0226,N,54.82,1.519,11.42,17.08,0.26,2.26,5.24,2.21,0.1,0.644,<0.002,0.51,0.13,4.3,99.82,96,29.3,1.3,174,<0.1,<0.5,1,<0.1,<0.1,<0.1,<0.01,<0.1,1.1,25,<20,4.7,24.5,32,5.2,111.3,0.5,2,0.5,0.4,22.6,<1,0.3,5.3,0.5,0.7,8,69.5,160,10.2,30.4,4.97,26.8,8.06,2.84,10.74,1.95,11.76,2.55,7.45,1.09,7.09,1.11,0.52,VAN09004086,43.6653916,45.40438298,10.93022543,15.368584,22.40050215,21.39100855,1.901602404,5.607244759,Mafic D,THOL Mafic D
609569,83J0275,N,53.61,1.53,11.09,19.49,0.11,1.59,3.46,3.5,0.1,0.668,0.003,0.02,1.6,3.2,98.31,46,0,2.8,162,23.8,1163,8.7,0.3,5.4,2.3,0.18,<0.1,8.1,23,21,22.8,24.4,33,3,328.8,0.6,3,8.7,36.3,18.7,<1,1.3,5.4,0.5,0.6,8.6,69.1,168.3,8.1,23.2,3.88,21.6,7.7,2.03,10.8,1.93,12.08,2.6,7.41,1.04,6.43,1.03,0.88,VAN09004085,41.8147549,50.60218395,7.58306115,17.537102,21.75320217,24.40929488,1.91537306,3.944919985,Mafic D,THOL Mafic D
609888,83J0523,N,52.5,1.783,12.51,19.01,0.3,3.84,4.89,2.94,0.57,0.198,<0.002,<0.02,0.02,1.2,99.78,131,42.8,0.7,93,<0.1,3.7,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,207,<20,2.2,40.9,39,20.2,112.5,0.3,<1,<0.5,0.5,20.7,<1,0.2,4.6,0.4,0.9,6.6,51.5,158,8.4,22.8,3.49,18.6,5.26,1.65,7.25,1.33,8.58,1.86,5.65,0.82,5.62,0.84,0.97,VAN09004086,40.82536374,43.32375539,15.85088087,17.105198,24.53855358,23.80814242,2.232098147,9.527353926,Mafic D,THOL Mafic D
609772,85J0105,N,53.59,1.717,11.75,17.75,0.28,2.91,6.28,3.52,0.76,0.25,<0.002,<0.02,0.34,1,99.84,71,76.7,1,88,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,0.1,0.7,37,<20,0.6,25.8,30,21.7,166.7,2.6,2,<0.5,1,23.7,<1,0.2,5.8,0.7,0.9,9.2,59.1,184.8,15.1,37,5.27,25.3,7.24,2.44,9.12,1.73,10.12,2.23,6.45,0.98,6.49,0.98,0.67,VAN09004085,42.17552313,44.61258457,13.21189231,15.97145,23.04780212,22.2301172,2.149474211,7.219947897,Mafic D,THOL Mafic D
609938,92J0324,N,58.31,1.788,11.63,15.05,0.07,4.36,1.13,2.07,0.51,0.014,<0.002,0.17,2.24,4.6,99.52,40,2145.2,2,97,0.7,15.9,0.6,<0.1,1.4,0.2,0.01,<0.1,1,95,<20,12,190.7,29,11.4,18.2,0.3,2,1.7,0.1,20.6,<1,0.5,7.3,0.5,0.4,5.7,51.4,242.5,2.9,6.9,0.83,3.8,1.69,0.63,4.37,1.02,7.35,1.73,5.5,0.9,6.05,1.06,0.42,VAN09004086,41.69170454,38.53833275,19.76996272,13.54199,22.81242031,18.84863458,2.238357536,10.81751644,Mafic D,THOL Mafic D
610383,TB09038,N,44.79,2.207,13.24,17.26,0.23,5.69,5.77,1.19,0.95,0.434,0.019,1.15,<0.02,7.9,99.73,224,52.7,2.5,152,<0.1,0.8,2.1,<0.1,<0.1,0.1,<0.01,<0.1,<0.5,209,74,67.9,45.1,35,20.6,64.6,0.3,2,<0.5,0.4,17.6,<1,0.3,6.3,0.6,1.7,8.2,42.6,246.9,11.3,29.6,4.2,20.3,5.77,1.94,7.52,1.3,7.9,1.71,4.87,0.74,4.8,0.76,1.14,VAN09005165,40.28479568,37.81667893,21.89852539,15.530548,25.97045958,21.61644072,2.762894342,14.11735517,Mafic D,THOL Mafic D
610363,K41-08,N,47.52,2.276,13.58,15.76,0.28,5.39,8.79,2.12,0.55,0.349,0.02,0.17,0.2,3.1,99.71,287,47.1,1.2,110,<0.1,1,1.3,<0.1,<0.1,0.1,<0.01,<0.1,<0.5,359,58,47,56.2,47,10.1,149.9,0.3,1,<0.5,0.5,19.4,<1,0.3,5.9,0.4,1.1,6.9,44.2,203,10.5,29.4,4.11,20.5,5.33,1.89,6.99,1.23,7.74,1.65,4.77,0.74,4.77,0.71,0.86,VAN09005164,42.55340361,36.08308078,21.36351561,14.180848,26.63737471,19.73783927,2.849273911,13.37303064,Mafic D,THOL Mafic D
609877,85J0797,N,51.29,2.037,11.49,18.77,0.21,2.32,3.58,4.66,0.12,0.615,<0.002,1.04,<0.02,4.7,99.84,57,0.8,0.7,103,<0.1,2.1,30,0.6,<0.1,<0.1,<0.01,<0.1,<0.5,22,45,3.3,18.9,31,3,103.9,0.3,<1,<0.5,0.4,20.5,1,0.2,5.1,0.5,0.4,10.5,47.6,192.7,9.5,27.5,3.92,20.2,6.36,2.52,8.18,1.48,9.01,1.95,5.2,0.85,5.7,0.88,1.03,VAN09004086,41.4667188,47.94276686,10.59051433,16.889246,22.5378082,23.50756618,2.550075113,5.756109664,Mafic D,THOL Mafic D
610461,J01E,N,61.39,2.008,11.32,11.6,0.17,1.88,4.99,4.18,0.15,0.559,<0.002,0.11,0.31,1.6,99.83,78,17.8,2,61,<0.1,<0.5,0.8,<0.1,<0.1,0.1,<0.01,<0.1,<0.5,125,<20,3,19.5,38,6.7,102.5,0.5,1,<0.5,0.3,18.1,<1,0.2,6.1,0.5,0.7,7.4,59,226.1,8.5,25.5,3.98,21.5,6.73,2.52,8.9,1.62,10.13,2.11,6.27,0.98,6.34,1,0.67,VAN09005482,50.56739973,38.8099846,10.62261567,10.43768,22.20435064,14.52785124,2.513770656,4.664433693,Mafic D,THOL Mafic D
610178,TI1644,N,48.9,2.286,11.04,17.06,0.24,3.46,7.59,1.65,0.02,0.306,0.009,1.19,0.17,7.2,99.78,37,49.1,4,160,<0.1,0.5,<0.5,<0.1,<0.1,0.3,<0.01,<0.1,<0.5,335,42,46.1,41.7,37,0.6,167.7,0.7,2,<0.5,0.7,19,<1,0.6,8.9,0.8,2.4,11.2,64.9,322.1,15.5,40.4,5.81,27.4,7.44,2.13,9.48,1.77,11.42,2.36,7.01,1.09,7.26,1.11,0.68,VAN09005164,39.75794232,44.48118179,15.76087589,15.350588,21.65512642,21.36596053,2.861792689,8.584542861,Mafic D,THOL Mafic D
609855,85J0604,N,45.13,0.41,11.6,11.2,0.23,14.95,9.86,0.96,2.88,0.04,0.184,0.13,<0.02,2.1,99.61,486,3.1,0.5,38,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,0.3,<0.5,140,477,213.3,83.8,25,69.4,220.2,4.3,<1,<0.5,0.1,10.1,<1,0,1.3,0.1,0,1.9,14.8,44.5,2.5,7.1,1.06,4.7,1.57,0.63,1.94,0.4,2.42,0.51,1.55,0.24,1.61,0.24,2.21,VAN09004086,30.58855573,19.54692923,49.86451504,10.07776,22.75357486,14.02689085,0.513269905,37.09217219,Komatiite suite,THOL Komatiite suite
609542,73J1168,N,45.8,0.634,11.58,12.11,0.17,14.46,8.95,1.33,0.07,0.051,0.232,0.04,0.04,4.2,99.66,23,66.4,1.2,42,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,223,518,375.8,68.4,37,2,74.6,0.2,<1,<0.5,0.1,11.8,<1,0,1.1,<0.1,0,1.6,13.8,35.4,2.2,5.6,0.9,4.3,1.5,0.45,2,0.38,2.43,0.54,1.62,0.25,1.51,0.25,0.78,VAN09004085,30.46817404,21.40850549,48.12332047,10.896578,22.71434456,15.16657573,0.793690536,35.87644213,Komatiite suite,THOL Komatiite suite
610448,04-MGH-0282B,N,51.02,0.163,4.05,9.27,0.09,23.43,5.08,0.04,0,0.023,0.307,0.05,<0.02,5.9,99.56,5,6.7,0.4,15,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,86,1520,391.4,91.9,16,0.4,2.3,<0.1,<1,<0.5,<0.1,4.7,<1,0,0.3,<0.1,0,0.5,3.4,12.7,0.6,1.6,0.18,1.1,0.3,0.02,0.47,0.08,0.56,0.13,0.38,0.06,0.35,0.06,0.76,VAN09005482,10.19921325,15.16736345,74.6334233,8.341146,7.944136051,11.60975698,0.204056084,58.13174544,Komatiite suite,THOL Komatiite suite
610453,07-MGH-329A1,N,41.52,0.226,4.82,9.52,0.14,30.16,3.96,0.18,0.01,0.02,0.299,0.16,0.02,8.4,99.44,3,45.3,1.1,23,<0.1,26.5,0.6,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,113,1814,1141.3,100,19,0.7,12.6,0.2,<1,<0.5,0.2,5.5,<1,0,0.3,<0.1,0,0.3,5.4,11.1,0.3,1.1,0.17,1.2,0.42,0.17,0.71,0.14,0.98,0.19,0.59,0.1,0.59,0.09,1.08,VAN09005482,9.798456922,12.64982724,77.55171584,8.566096,9.454502658,11.92285722,0.282924387,74.82942563,Komatiite suite,THOL Komatiite suite
609813,76J0294,N,33.39,0.263,5.09,8.38,0.13,18.03,6.43,0.04,1,0.014,0.268,7,<0.02,26.5,99.63,44,23.2,1.5,54,0.1,<0.5,1.3,6,<0.1,0.1,0.02,<0.1,<0.5,105,914,781.1,61.2,19,31.7,130.3,1.4,<1,<0.5,<0.1,5.5,<1,0,0.4,<0.1,0,0.2,5.4,12.3,0.2,0.7,0.11,0.8,0.42,0.19,0.68,0.14,0.91,0.2,0.53,0.08,0.59,0.08,0.39,VAN09004086,15.2330626,16.515061,68.25187641,7.540324,9.984111728,10.49512012,0.329243866,44.73390398,Komatiite suite,THOL Komatiite suite
609822,76J0551,N,42.68,0.44,8.13,10.87,0.14,20.32,5.05,0.02,0.05,0.05,0.326,1.38,<0.02,11.4,99.58,16,78.2,1.1,40,<0.1,<0.5,2,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,167,1014,443.7,82,27,3.5,119.4,1.2,<1,<0.5,<0.1,9.7,<1,0,0.7,<0.1,0,1.1,10.5,25.2,1.7,4.1,0.6,2.9,0.97,0.31,1.46,0.27,1.77,0.39,1.14,0.18,1.1,0.17,0.83,VAN09004086,19.80341139,17.5896321,62.6069565,9.780826,15.94711755,13.61359853,0.550826239,50.41558119,Komatiite suite,THOL Komatiite suite
609726,76J0751,N,46.93,0.437,6.32,12.32,0.18,18.65,9.25,0.24,0.05,0.043,0.907,0.03,0.05,4.2,99.61,3,20.2,1,12,<0.1,1.4,<0.5,<0.1,<0.1,0.2,<0.01,<0.1,0.9,163,896,375.5,104.7,33,0.9,9.9,0.2,<1,<0.5,0.2,7.5,<1,0,0.7,<0.1,0,0.9,7.9,22.5,0.8,2.6,0.5,2.3,0.96,0.27,1.26,0.19,1.45,0.25,0.83,0.07,0.83,0.07,1.2,VAN09004085,16.60750961,21.40333849,61.9891519,11.085536,12.39677527,15.42957994,0.547070606,46.27217467,Komatiite suite,THOL Komatiite suite
609756,76J0893,N,39.5,0.277,5.61,8.06,0.12,15.3,4.68,1.25,1.02,0.006,0.252,6.43,0.1,23.4,99.6,590,20.9,10.6,41,<0.1,<0.5,369.3,1.5,0.1,<0.1,<0.01,<0.1,0.5,119,717,676.6,61.5,19,21.5,136.4,0.7,<1,3,9.7,6.1,<1,0,0.5,<0.1,0,0.3,6.1,13.7,0.7,1.8,0.26,1.3,0.51,0.21,0.83,0.17,1.04,0.22,0.65,0.11,0.69,0.1,0.82,VAN09004085,18.52362007,17.57593842,63.90044151,7.252388,11.00409957,10.09435181,0.346770155,37.9605508,Komatiite suite,THOL Komatiite suite
609860,85J0657,N,37.97,0.354,6.55,8.5,0.13,14.97,7.06,0.08,1.32,0.063,0.228,5.71,<0.02,22.3,99.65,197,3.5,0.4,26,<0.1,<0.5,60.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,112,906,534,72.2,20,22.6,172,0.1,<1,<0.5,<0.1,8.2,<1,0,0.5,<0.1,0,1,7.2,20.9,2.9,6.1,0.96,4.5,1.12,0.45,1.16,0.22,1.17,0.23,0.71,0.13,0.68,0.1,0.79,VAN09004086,21.03517244,18.15468783,60.81013973,7.6483,12.84792374,10.64540823,0.443164747,37.14179382,Komatiite suite,THOL Komatiite suite
609861,85J0682,N,33.08,0.482,8.97,9.95,0.16,12.42,7.65,0.15,2.73,0,0.206,6.32,0.03,23.8,99.67,289,44.8,2,50,<0.1,1.5,47.7,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,165,641,523.3,64.6,27,65.2,305.2,0.6,<1,1.7,0.3,9,<1,0,0.5,<0.1,0,0.6,8,24.3,1,2.9,0.44,2.3,0.72,0.25,1.02,0.21,1.33,0.29,0.81,0.14,0.84,0.13,2.13,VAN09004086,28.62122633,21.25233906,50.12643461,8.95301,17.59479022,12.46138964,0.603405108,30.81503536,Komatiite suite,THOL Komatiite suite
609863,85J0689,N,22.85,0.346,6.46,8.88,0.27,9.66,19.19,0.19,2.38,0.023,0.414,7.92,0.13,28.9,99.65,695,36.1,4.7,42,<0.1,<0.5,300.4,0.2,0.1,<0.1,<0.01,<0.1,<0.5,151,922,830.5,83,26,62.2,350.6,0.6,<1,2.2,0.1,7.2,<1,0,0.3,<0.1,0,0.6,8.5,15.6,0.5,1.2,0.24,1.3,0.59,0.2,0.97,0.2,1.43,0.31,0.97,0.15,0.93,0.12,1.05,VAN09004086,26.29294531,23.9753586,49.73169609,7.990224,12.67138738,11.1213206,0.433149725,23.96724972,Komatiite suite,THOL Komatiite suite
0,85J0690,N,10.78,0.3,4.92,10.26,0.456,7.34,29.36,0.16,1.38,0.02,0.257136,8.55,0.76,32.94,97.9,567,240,3,60,< 0.5,,86,< 0.5,< 0.4,,,< 0.1,,118,640,0,76,23,31,191,< 0.5,< 1,3,< 2,5,< 1,0,0.4,< 0.1,0.2,0,10,19,12.4,19.1,1.72,5.4,0.8,0.23,1,0.2,1.2,0.3,0.8,0.13,0.8,0.12,0,,23.48834464,32.18828344,44.32337192,9.231948,9.650654165,12.84963394,0.375563345,18.21114006,Komatiite suite,THOL Komatiite suite
609875,85J0748,N,24.63,0.204,3.33,6.81,0.23,15.58,17.89,0.03,0,0.002,0.233,8.01,0.03,30.6,99.68,7,17.9,1.2,27,<0.1,13.7,685,24.5,<0.1,<0.1,0.03,<0.1,0.8,88,1068,830.8,61,14,0.2,233.1,<0.1,<1,2.9,<0.1,4.5,<1,0,0,<0.1,0,0.3,4.5,9.3,1,2.1,0.3,1.6,0.56,0.31,0.74,0.14,0.89,0.16,0.5,0.07,0.44,0.06,0.44,VAN09004086,12.10243455,16.27573983,71.62182562,6.127638,6.531845197,8.528850597,0.255383075,38.65525369,Komatiite suite,THOL Komatiite suite
609872,85J0755,N,35.6,0.388,7.93,11.84,0.2,11.08,7.58,0.11,2.37,0.032,0.389,5.89,0.1,21.9,99.53,924,64.2,3,77,<0.1,12.2,2239.5,5.6,<0.1,<0.1,<0.01,<0.1,<0.5,163,1248,1235.6,92.4,29,64.4,804,0.9,<1,3,0.2,9.3,<1,0,0.6,<0.1,0,0.6,9.6,21.4,1.1,2.9,0.42,1.9,0.84,0.3,1.26,0.26,1.63,0.37,1,0.16,1.02,0.17,0.26,VAN09004086,26.65350596,26.24113254,47.1053615,10.653632,15.55481454,14.82842747,0.485728593,27.49038581,Komatiite suite,THOL Komatiite suite
609876,85J0794,N,33.81,0.234,4.85,8.48,0.17,17.43,5.76,0.01,1.63,0.007,0.264,6.87,<0.02,26.8,99.59,159,19,2.5,28,<0.1,3.3,2.7,0.4,0.1,<0.1,<0.01,<0.1,<0.5,96,1068,759.5,66.9,17,39.7,281.8,0.8,<1,0.6,<0.1,5.2,<1,0,0.2,<0.1,0,0.4,5.6,11.1,0.4,1.1,0.2,1.1,0.49,0.23,0.74,0.16,0.97,0.21,0.64,0.1,0.74,0.1,1.88,VAN09004086,14.94120281,17.13989871,67.91889848,7.630304,9.51334811,10.62036022,0.292939409,43.24525493,Komatiite suite,THOL Komatiite suite
0,85J0815,N,24.44,0.264,4.63,8.18,0.444,9.93,19.5,2.16,0.23,0.02,0.242526,7.49,0.12,29.2,99,59,40,3,60,< 0.5,,573,20.9,< 0.4,,,< 0.1,,110,480,0,55,17,12,160,1.2,< 1,3,< 2,5,< 1,0,0.4,< 0.1,0,0,7,16,0.5,1.3,0.21,1.2,0.5,0.2,0.9,0.2,1,0.2,0.6,0.09,0.6,0.09,0,,20.50344489,23.87482197,55.62173315,7.360364,9.081814794,10.24463992,0.330495744,24.63714179,Komatiite suite,THOL Komatiite suite
609881,85J0821,N,33.84,0.276,5.42,8.46,0.12,18.02,6.17,0.27,1.17,0.025,0.248,6.71,<0.02,25.5,99.6,381,26.2,3.2,76,<0.1,<0.5,1.4,0.2,<0.1,<0.1,<0.01,<0.1,<0.5,130,919,657.9,71.1,19,36.2,198.5,1,<1,4.9,6.7,7.3,<1,0.1,0.5,<0.1,0.5,0.5,7,18.8,2.2,5,0.68,3,0.89,0.26,1.05,0.19,1.19,0.24,0.71,0.1,0.72,0.1,0.95,VAN09004086,16.03982727,16.50665367,67.45351906,7.612308,10.6314117,10.5953122,0.345518277,44.70909317,Komatiite suite,THOL Komatiite suite
